rebalance_date,ticker,weight,Name,sector,portfolio_sleeve_label,leader_circuit_state,leader_circuit_multiplier,leader_circuit_source_rebalance_date,leader_circuit_target_book
2024-06-26,PEG,0.4,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,early_scout,caution,0.8,2024-05-31,True
2024-06-28,HALO,0.4,HALOZYME THERAPEUTICS INC,Health Care,early_scout,caution,0.8,2024-06-28,True
2024-06-28,UTHR,0.4,UNITED THERAPEUTICS CORP,Health Care,early_scout,caution,0.8,2024-06-28,True
2024-07-10,HALO,0.5,HALOZYME THERAPEUTICS INC,Health Care,early_scout,normal,1.0,2024-06-28,True
2024-07-10,UTHR,0.5,UNITED THERAPEUTICS CORP,Health Care,early_scout,normal,1.0,2024-06-28,True
2024-07-31,HALO,0.5,HALOZYME THERAPEUTICS INC,Health Care,early_scout,normal,1.0,2024-07-31,True
2024-07-31,UTHR,0.5,UNITED THERAPEUTICS CORP,Health Care,early_scout,normal,1.0,2024-07-31,True
2024-08-06,HALO,0.4,HALOZYME THERAPEUTICS INC,Health Care,early_scout,caution,0.8,2024-07-31,True
2024-08-06,UTHR,0.4,UNITED THERAPEUTICS CORP,Health Care,early_scout,caution,0.8,2024-07-31,True
2024-08-08,HALO,0.5,HALOZYME THERAPEUTICS INC,Health Care,early_scout,normal,1.0,2024-07-31,True
2024-08-08,UTHR,0.5,UNITED THERAPEUTICS CORP,Health Care,early_scout,normal,1.0,2024-07-31,True
2024-08-30,HALO,0.5,HALOZYME THERAPEUTICS INC,Health Care,early_scout,normal,1.0,2024-08-30,True
2024-08-30,UTHR,0.5,UNITED THERAPEUTICS CORP,Health Care,future_winner,normal,1.0,2024-08-30,True
2024-09-12,HALO,0.4,HALOZYME THERAPEUTICS INC,Health Care,early_scout,caution,0.8,2024-08-30,True
2024-09-12,UTHR,0.4,UNITED THERAPEUTICS CORP,Health Care,future_winner,caution,0.8,2024-08-30,True
2024-09-16,HALO,0.5,HALOZYME THERAPEUTICS INC,Health Care,early_scout,normal,1.0,2024-08-30,True
2024-09-16,UTHR,0.5,UNITED THERAPEUTICS CORP,Health Care,future_winner,normal,1.0,2024-08-30,True
2024-09-30,AEE,0.5,AMEREN CORP,Utilities,early_scout,normal,1.0,2024-09-30,True
2024-09-30,PEG,0.5,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,future_winner,normal,1.0,2024-09-30,True
2024-10-31,KIM,0.5,KIMCO REALTY REIT CORP,Real Estate,early_scout,normal,1.0,2024-10-31,True
2024-10-31,PANW,0.5,PALO ALTO NETWORKS INC,Information Technology,future_winner,normal,1.0,2024-10-31,True
2024-11-29,AEE,0.5,AMEREN CORP,Utilities,early_scout,normal,1.0,2024-11-29,True
2024-11-29,APO,0.5,APOLLO GLOBAL MANAGEMENT INC,Financials,future_winner,normal,1.0,2024-11-29,True
2024-12-31,BR,0.5,BROADRIDGE FINANCIAL SOLUTIONS INC,Industrials,future_winner,normal,1.0,2024-12-31,True
2024-12-31,TPR,0.5,TAPESTRY INC,Consumer Discretionary,future_winner,normal,1.0,2024-12-31,True
2025-01-31,GRMN,0.5,GARMIN LTD,Consumer Discretionary,future_winner,normal,1.0,2025-01-31,True
2025-01-31,TPR,0.5,TAPESTRY INC,Consumer Discretionary,future_winner,normal,1.0,2025-01-31,True
2025-02-28,ORLY,0.5,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,normal,1.0,2025-02-28,True
2025-02-28,WH,0.5,WYNDHAM HOTELS RESORTS INC,Consumer Discretionary,early_scout,normal,1.0,2025-02-28,True
2025-03-05,ORLY,0.4,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,caution,0.8,2025-02-28,True
2025-03-05,WH,0.4,WYNDHAM HOTELS RESORTS INC,Consumer Discretionary,early_scout,caution,0.8,2025-02-28,True
2025-03-19,ORLY,0.25,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,crisis,0.5,2025-02-28,True
2025-03-19,WH,0.25,WYNDHAM HOTELS RESORTS INC,Consumer Discretionary,early_scout,crisis,0.5,2025-02-28,True
2025-03-20,ORLY,0.4,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,caution,0.8,2025-02-28,True
2025-03-20,WH,0.4,WYNDHAM HOTELS RESORTS INC,Consumer Discretionary,early_scout,caution,0.8,2025-02-28,True
2025-03-27,ORLY,0.5,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,normal,1.0,2025-02-28,True
2025-03-27,WH,0.5,WYNDHAM HOTELS RESORTS INC,Consumer Discretionary,early_scout,normal,1.0,2025-02-28,True
2025-03-31,AM,0.5,ANTERO MIDSTREAM CORP,Energy,early_scout,normal,1.0,2025-03-31,True
2025-03-31,ORLY,0.5,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,normal,1.0,2025-03-31,True
2025-04-07,AM,0.25,ANTERO MIDSTREAM CORP,Energy,early_scout,crisis,0.5,2025-03-31,True
2025-04-07,ORLY,0.25,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,crisis,0.5,2025-03-31,True
2025-04-14,AM,0.4,ANTERO MIDSTREAM CORP,Energy,early_scout,caution,0.8,2025-03-31,True
2025-04-14,ORLY,0.4,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,caution,0.8,2025-03-31,True
2025-04-15,AM,0.5,ANTERO MIDSTREAM CORP,Energy,early_scout,normal,1.0,2025-03-31,True
2025-04-15,ORLY,0.5,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,normal,1.0,2025-03-31,True
2025-04-16,AM,0.4,ANTERO MIDSTREAM CORP,Energy,early_scout,caution,0.8,2025-03-31,True
2025-04-16,ORLY,0.4,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,caution,0.8,2025-03-31,True
2025-04-17,AM,0.5,ANTERO MIDSTREAM CORP,Energy,early_scout,normal,1.0,2025-03-31,True
2025-04-17,ORLY,0.5,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,normal,1.0,2025-03-31,True
2025-04-30,RGLD,0.5,ROYAL GOLD INC,Materials,early_scout,normal,1.0,2025-04-30,True
2025-04-30,RSG,0.5,REPUBLIC SERVICES INC,Industrials,future_winner,normal,1.0,2025-04-30,True
2025-05-14,RGLD,0.4,ROYAL GOLD INC,Materials,early_scout,caution,0.8,2025-04-30,True
2025-05-14,RSG,0.4,REPUBLIC SERVICES INC,Industrials,future_winner,caution,0.8,2025-04-30,True
2025-05-19,RGLD,0.5,ROYAL GOLD INC,Materials,early_scout,normal,1.0,2025-04-30,True
2025-05-19,RSG,0.5,REPUBLIC SERVICES INC,Industrials,future_winner,normal,1.0,2025-04-30,True
2025-05-30,CEG,0.5,CONSTELLATION ENERGY CORP,Utilities,future_winner,normal,1.0,2025-05-30,True
2025-05-30,MELI,0.5,MercadoLibre,Internet,future_winner,normal,1.0,2025-05-30,True
2025-06-13,CEG,0.4,CONSTELLATION ENERGY CORP,Utilities,future_winner,caution,0.8,2025-05-30,True
2025-06-13,MELI,0.4,MercadoLibre,Internet,future_winner,caution,0.8,2025-05-30,True
2025-06-16,CEG,0.5,CONSTELLATION ENERGY CORP,Utilities,future_winner,normal,1.0,2025-05-30,True
2025-06-16,MELI,0.5,MercadoLibre,Internet,future_winner,normal,1.0,2025-05-30,True
2025-06-17,CEG,0.4,CONSTELLATION ENERGY CORP,Utilities,future_winner,caution,0.8,2025-05-30,True
2025-06-17,MELI,0.4,MercadoLibre,Internet,future_winner,caution,0.8,2025-05-30,True
2025-06-23,CEG,0.5,CONSTELLATION ENERGY CORP,Utilities,future_winner,normal,1.0,2025-05-30,True
2025-06-23,MELI,0.5,MercadoLibre,Internet,future_winner,normal,1.0,2025-05-30,True
2025-06-30,BKNG,0.5,BOOKING HOLDINGS INC,Consumer Discretionary,future_winner,normal,1.0,2025-06-30,True
2025-06-30,CEG,0.5,CONSTELLATION ENERGY CORP,Utilities,future_winner,normal,1.0,2025-06-30,True
2025-07-31,HEI,0.5,HEICO CORP,Industrials,future_winner,normal,1.0,2025-07-31,True
2025-07-31,TNL,0.5,TRAVEL LEISURE,Consumer Discretionary,early_scout,normal,1.0,2025-07-31,True
2025-08-29,PDD,0.5,PDD Holdings (Pinduoduo / Temu),Internet,future_winner,normal,1.0,2025-08-29,True
2025-08-29,TNL,0.5,TRAVEL LEISURE,Consumer Discretionary,early_scout,normal,1.0,2025-08-29,True
2025-09-30,PDD,0.5,PDD Holdings (Pinduoduo / Temu),Internet,future_winner,normal,1.0,2025-09-30,True
2025-09-30,PPL,0.5,PPL CORP,Utilities,early_scout,normal,1.0,2025-09-30,True
2025-10-31,GOOG,0.5,ALPHABET INC CLASS C,Communication,future_winner,normal,1.0,2025-10-31,True
2025-10-31,GOOGL,0.5,ALPHABET INC CLASS A,Communication,future_winner,normal,1.0,2025-10-31,True
2025-11-28,GOOG,0.5,ALPHABET INC CLASS C,Communication,core_compounder,normal,1.0,2025-11-28,True
2025-11-28,GOOGL,0.5,ALPHABET INC CLASS A,Communication,core_compounder,normal,1.0,2025-11-28,True
2025-12-17,GOOG,0.4,ALPHABET INC CLASS C,Communication,core_compounder,caution,0.8,2025-11-28,True
2025-12-17,GOOGL,0.4,ALPHABET INC CLASS A,Communication,core_compounder,caution,0.8,2025-11-28,True
2025-12-22,GOOG,0.5,ALPHABET INC CLASS C,Communication,core_compounder,normal,1.0,2025-11-28,True
2025-12-22,GOOGL,0.5,ALPHABET INC CLASS A,Communication,core_compounder,normal,1.0,2025-11-28,True
2025-12-31,GOOG,0.5,ALPHABET INC CLASS C,Communication,core_compounder,normal,1.0,2025-12-31,True
2025-12-31,GOOGL,0.5,ALPHABET INC CLASS A,Communication,core_compounder,normal,1.0,2025-12-31,True
2026-01-30,CNQ,0.5,Canadian Natural Resources,Energy,future_winner,normal,1.0,2026-01-30,True
2026-01-30,PBA,0.5,Pembina Pipeline,Energy,early_scout,normal,1.0,2026-01-30,True
2026-02-27,PR,0.5,PERMIAN RESOURCES CORP CLASS A,Energy,early_scout,normal,1.0,2026-02-27,True
2026-02-27,TRGP,0.5,TARGA RESOURCES CORP,Energy,future_winner,normal,1.0,2026-02-27,True
2026-03-31,CNQ,0.5,Canadian Natural Resources,Energy,future_winner,normal,1.0,2026-03-31,True
2026-03-31,LNG,0.5,CHENIERE ENERGY INC,Energy,future_winner,normal,1.0,2026-03-31,True
2026-04-09,CNQ,0.4,Canadian Natural Resources,Energy,future_winner,caution,0.8,2026-03-31,True
2026-04-09,LNG,0.4,CHENIERE ENERGY INC,Energy,future_winner,caution,0.8,2026-03-31,True
2026-04-24,CNQ,0.25,Canadian Natural Resources,Energy,future_winner,crisis,0.5,2026-03-31,True
2026-04-24,LNG,0.25,CHENIERE ENERGY INC,Energy,future_winner,crisis,0.5,2026-03-31,True
2026-04-28,CNQ,0.4,Canadian Natural Resources,Energy,future_winner,caution,0.8,2026-03-31,True
2026-04-28,LNG,0.4,CHENIERE ENERGY INC,Energy,future_winner,caution,0.8,2026-03-31,True
2026-04-29,CNQ,0.5,Canadian Natural Resources,Energy,future_winner,normal,1.0,2026-03-31,True
2026-04-29,LNG,0.5,CHENIERE ENERGY INC,Energy,future_winner,normal,1.0,2026-03-31,True
2026-05-13,CNQ,0.4,Canadian Natural Resources,Energy,future_winner,caution,0.8,2026-03-31,True
2026-05-13,LNG,0.4,CHENIERE ENERGY INC,Energy,future_winner,caution,0.8,2026-03-31,True
2026-05-15,CNQ,0.5,Canadian Natural Resources,Energy,future_winner,normal,1.0,2026-03-31,True
2026-05-15,LNG,0.5,CHENIERE ENERGY INC,Energy,future_winner,normal,1.0,2026-03-31,True
